taxid,name,nametype,rank
249422,Cerococcidae,scientific name,family
249423,Conchaspididae,scientific name,family
249426,Halimococcidae,scientific name,family
249429,Kermesidae,scientific name,family
249430,Kerriidae,scientific name,family
249433,Lecanodiaspididae,scientific name,family
249435,Ortheziidae,scientific name,family
249437,Phoenicococcidae,scientific name,family
249438,Stictococcidae,scientific name,family
251095,Nanoviridae,scientific name,family
251235,Americobdellidae,scientific name,family
251238,Cylicobdellidae,scientific name,family
251281,Semiscolecidae,scientific name,family
251328,Ellobiopsidae,scientific name,family
251437,Capilloventridae,scientific name,family
251440,Paraonidae,scientific name,family
251476,Propappidae,scientific name,family
251612,Anthracoideaceae,scientific name,family
251711,Palavasciaceae,scientific name,family
251712,Eccrinaceae,scientific name,family
251739,Amoebidiaceae,scientific name,family
251752,Nasikabatrachidae,scientific name,family
252141,Symbiodiniaceae,scientific name,family
252170,Nitschkiaceae,scientific name,family
252176,Batistiaceae,scientific name,family
252210,Catabotrydaceae,scientific name,family
252218,Helminthosphaeriaceae,scientific name,family
252293,Carposinidae,scientific name,family
252545,Aplustridae,scientific name,family
252554,Tethydidae,scientific name,family
252572,Hancockiidae,scientific name,family
252679,Oedogoniomycetaceae,scientific name,family
252952,Ianthellidae,scientific name,family
252956,Hymedesmiidae,scientific name,family
252959,Crellidae,scientific name,family
253170,Halisarcidae,scientific name,family
253718,Crabronidae,scientific name,family
254572,Paramythiidae,scientific name,family
254655,Cinclosomatidae,scientific name,family
255308,Dorippidae,scientific name,family
255472,Caldisphaeraceae,scientific name,family
255474,Parvularculaceae,scientific name,family
255475,Aurantimonadaceae,scientific name,family
255526,Halothiobacillaceae,scientific name,family
255527,Saccharospirillaceae,scientific name,family
255528,Victivallaceae,scientific name,family
255574,Pseudopimelodidae,scientific name,family
255922,Mastigophoraceae,scientific name,family
255930,Vetaformataceae,scientific name,family
255932,Balantiopsidaceae,scientific name,family
255948,Goebeliellaceae,scientific name,family
255977,Neotrichocoleaceae,scientific name,family
255981,Pleuroziaceae,scientific name,family
255994,Trichotemnomataceae,scientific name,family
256097,Schizochitonidae,scientific name,family
256142,Prochaetodermatidae,scientific name,family
256334,Spathulosporaceae,scientific name,family
257001,Leucosoleniidae,scientific name,family
257020,Hygrobatidae,scientific name,family
257543,Acrotylaceae,scientific name,family
257552,Corynocystaceae,scientific name,family
257559,Cruoriaceae,scientific name,family
257562,Cubiculosporaceae,scientific name,family
257583,Mychodeophyllaceae,scientific name,family
257590,Pseudoanemoniaceae,scientific name,family
257593,Rissoellaceae,scientific name,family
257601,Wurdemanniaceae,scientific name,family
257613,Areschougiaceae,scientific name,family
257709,Eylaidae,scientific name,family
257712,Lebertiidae,scientific name,family
257716,Sperchontidae,scientific name,family
257719,Torrenticolidae,scientific name,family
257900,Ninidae,scientific name,family
258029,Polykrikaceae,scientific name,family
258333,Diplomaragnidae,scientific name,family
258890,Psoraceae,scientific name,family
259363,Arachnomycetaceae,scientific name,family
259622,Philinoglossidae,scientific name,family
259627,Gastropteridae,scientific name,family
259635,Microhedylidae,scientific name,family
259642,Hedylopsidae,scientific name,family
259895,Pacisporaceae,scientific name,family
259919,Rhincodontidae,scientific name,family
259981,Catophragmidae,scientific name,family
260257,Orithyiidae,scientific name,family
260504,Pristigasteridae,scientific name,family
260802,Armilliferidae,scientific name,family
260822,Polycitoridae,scientific name,family
261020,Isochonidae,scientific name,family
261183,Listrophoridae,scientific name,family
261508,Dibamidae,scientific name,family
261678,Raspailiidae,scientific name,family
261835,Hemidiniaceae,scientific name,family
261838,Protoperidiniaceae,scientific name,family
261840,Pyrophaceae,scientific name,family
261853,Megacalanidae,scientific name,family
261973,Pycnogonidae,scientific name,family
262140,Heteropterygidae,scientific name,family
262154,Aschiphasmatidae,scientific name,family
262329,Laganidae,scientific name,family
262332,Scutellidae,scientific name,family
262431,Elachistidae,scientific name,family
262507,Phaeophilaceae,scientific name,family
262593,Actinocyclidae,scientific name,family
262632,Pterulaceae,scientific name,family
263143,Stenetriidae,scientific name,family
263148,Acanthaspidiidae,scientific name,family
263155,Desmosomatidae,scientific name,family
263165,Dendrotionidae,scientific name,family
263168,Haploniscidae,scientific name,family
263178,Haplomunnidae,scientific name,family
263181,Ischnomesidae,scientific name,family
263189,Janirellidae,scientific name,family
263193,Macrostylidae,scientific name,family
263197,Mesosignidae,scientific name,family
263369,Bacteriovoracaceae,scientific name,family
263420,Cyrenoididae,scientific name,family
263714,Proscylliidae,scientific name,family
263997,Cerinomycetaceae,scientific name,family
263999,Aporpiaceae,scientific name,family
264006,Dermophiidae,scientific name,family
264045,Ptilocodiidae,scientific name,family
264048,Candelabridae,scientific name,family
264056,Corymorphidae,scientific name,family
264062,Zancleidae,scientific name,family
264066,Pennariidae,scientific name,family
264069,Cladocorynidae,scientific name,family
264262,Latiidae,scientific name,family
264266,Otinidae,scientific name,family
264772,Delavayellaceae,scientific name,family
265081,Thyridiaceae,scientific name,family
265218,Truncatellinidae,scientific name,family
265316,Cyanidiaceae,scientific name,family
265535,Amphipleuraceae,scientific name,family
265573,Hyalodiscaceae,scientific name,family
265577,Attheyaceae,scientific name,family
265582,Stauroneidaceae,scientific name,family
266245,Perilampidae,scientific name,family
266269,Bathyodontidae,scientific name,family
267101,Mantoididae,scientific name,family
267104,Eremiaphilidae,scientific name,family
267106,Metallyticidae,scientific name,family
267107,Chaeteessidae,scientific name,family
267147,Thespidae,scientific name,family
267152,Iridopterygidae,scientific name,family
267166,Liturgusidae,scientific name,family
267888,Pseudoalteromonadaceae,scientific name,family
267889,Colwelliaceae,scientific name,family
267890,Shewanellaceae,scientific name,family
267891,Moritellaceae,scientific name,family
267892,Ferrimonadaceae,scientific name,family
267893,Idiomarinaceae,scientific name,family
267894,Psychromonadaceae,scientific name,family
268308,Toxoderidae,scientific name,family
268309,Tarachodidae,scientific name,family
268310,Sibyllidae,scientific name,family
268311,Acanthopidae,scientific name,family
268499,Crambidae,scientific name,family
268500,Hyblaeidae,scientific name,family
268579,Scinaiaceae,scientific name,family
269028,Pheronematidae,scientific name,family
269041,Leucascidae,scientific name,family
269157,Timeidae,scientific name,family
269520,Allisoniaceae,scientific name,family
269529,Phyllothalliaceae,scientific name,family
269806,Cryptomycocolacaceae,scientific name,family
270524,Solenostomidae,scientific name,family
270589,Opistognathidae,scientific name,family
270592,Callanthiidae,scientific name,family
270595,Cepolidae,scientific name,family
270598,Creediidae,scientific name,family
270602,Osphronemidae,scientific name,family
270605,Percophidae,scientific name,family
270610,Champsodontidae,scientific name,family
270656,Phallostethidae,scientific name,family
270659,Trichonotidae,scientific name,family
270859,Mantophasmatidae,scientific name,family
271682,Echinoneidae,scientific name,family
271700,Paleopneustidae,scientific name,family
271705,Paleostomatidae,scientific name,family
271708,Spatangidae,scientific name,family
271711,Maretiidae,scientific name,family
271727,Aeteidae,scientific name,family
271818,Catillariaceae,scientific name,family
271822,Trypetheliaceae,scientific name,family
272203,Mymarommatidae,scientific name,family
272228,Ormyridae,scientific name,family
272299,Tanaostigmatidae,scientific name,family
272302,Rotoitidae,scientific name,family
272303,Signiphoridae,scientific name,family
272708,Gjaerumiaceae,scientific name,family
272730,Hisionidae,scientific name,family
272733,Histriobdellidae,scientific name,family
273013,Cossuridae,scientific name,family
273024,Poecilochaetidae,scientific name,family
273750,Dendrasteridae,scientific name,family
274463,Gerreidae,scientific name,family
274689,Neosebastidae,scientific name,family
274692,Sebastidae,scientific name,family
274706,Synanceiidae,scientific name,family
274712,Setarchidae,scientific name,family
274754,Rhamphocottidae,scientific name,family
274798,Grammatidae,scientific name,family
274806,Bathymasteridae,scientific name,family
275430,Irciniidae,scientific name,family
275437,Sphaeromyxidae,scientific name,family
278005,Arthopyreniaceae,scientific name,family
278013,Acrocirridae,scientific name,family
278113,Dorataspididae,scientific name,family
278116,Hexalaspididae,scientific name,family
278119,Amphilithiidae,scientific name,family
278123,Gigartacontidae,scientific name,family
278168,Botiidae,scientific name,family
278171,Nemacheilidae,scientific name,family
278202,Astartidae,scientific name,family
278829,Anoplophryidae,scientific name,family
278974,Tedaniidae,scientific name,family
278981,Theoperidae,scientific name,family
278984,Pterocorythidae,scientific name,family
279179,Leucogastraceae,scientific name,family
279424,Osmylidae,scientific name,family
279438,Sisyridae,scientific name,family
279441,Coniopterygidae,scientific name,family
279467,Dilaridae,scientific name,family
279474,Psychopsidae,scientific name,family
279482,Nemopteridae,scientific name,family
279498,Nevrorthidae,scientific name,family
279648,Flabelligeridae,scientific name,family
279897,Pedicellasteridae,scientific name,family
280795,Antheliaceae,scientific name,family
280805,Cephaloziellaceae,scientific name,family
280969,Chrysotrichaceae,scientific name,family
280971,Metacapnodiaceae,scientific name,family
281106,Argynnaceae,scientific name,family
281108,Asterinaceae,scientific name,family
281109,Aulographaceae,scientific name,family
281111,Addisoniidae,scientific name,family
281124,Corynesporascaceae,scientific name,family
281126,Euantennariaceae,scientific name,family
281208,Hypsostromataceae,scientific name,family
281210,Lichenotheliaceae,scientific name,family
281213,Microthyriaceae,scientific name,family
281222,Diphlebiidae,scientific name,family
281242,Mytilinidiaceae,scientific name,family
281243,Naetrocymbaceae,scientific name,family
281244,Parmulariaceae,scientific name,family
281246,Parodiopsidaceae,scientific name,family
281247,Polystomellaceae,scientific name,family
281250,Schizothyriaceae,scientific name,family
281627,Microgyniidae,scientific name,family
281631,Uropodidae,scientific name,family
281634,Urodinychidae,scientific name,family
281637,Discozerconidae,scientific name,family
281663,Uropodellidae,scientific name,family
281667,Arctacaridae,scientific name,family
281673,Euzerconidae,scientific name,family
282279,Pseudodistomidae,scientific name,family
282291,Solecurtidae,scientific name,family
282294,Mesodesmatidae,scientific name,family
282346,Choreocolacaceae,scientific name,family
282358,Pterocladiophilaceae,scientific name,family
283043,Batoteuthidae,scientific name,family
283088,Argonautidae,scientific name,family
283401,Phloeodictyidae,scientific name,family
283410,Aplysinellidae,scientific name,family
283421,Coelosphaeridae,scientific name,family
283429,Podospongiidae,scientific name,family
283433,Crambeidae,scientific name,family
283495,Iotrochotidae,scientific name,family
283512,Polymastiidae,scientific name,family
283520,Hemiasterellidae,scientific name,family
283583,Scleritodermidae,scientific name,family
283600,Pseudoceratinidae,scientific name,family
283645,Mesodiniidae,scientific name,family
283964,Theneidae,scientific name,family
283965,Thrombidae,scientific name,family
283966,Stylocordylidae,scientific name,family
283967,Trachycladidae,scientific name,family
283969,Pleromidae,scientific name,family
283973,Neopeltidae,scientific name,family
283984,Guitarridae,scientific name,family
283985,Desmacellidae,scientific name,family
283986,Hamacanthidae,scientific name,family
283987,Metaniidae,scientific name,family
283988,Potamolepidae,scientific name,family
283990,Dictyodendrillidae,scientific name,family
283993,Levinellidae,scientific name,family
283996,Murrayonidae,scientific name,family
283998,Lelapiellidae,scientific name,family
284004,Minchinellidae,scientific name,family
284053,Ectolechiaceae,scientific name,family
284329,Diplotriaenidae,scientific name,family
284477,Campynemataceae,scientific name,family
284605,Protothelenellaceae,scientific name,family
284803,Calyptrosphaeraceae,scientific name,family
285682,Teranymphidae,scientific name,family
285687,Staurojoeninidae,scientific name,family
285697,Hoplonymphidae,scientific name,family
285966,Polyphysaceae,scientific name,family
286113,Synchytriaceae,scientific name,family
286122,Titanoecidae,scientific name,family
286409,Thelocarpaceae,scientific name,family
286424,Requienellaceae,scientific name,family
286425,Monoblastiaceae,scientific name,family
286443,Richardiidae,scientific name,family
286447,Pallopteridae,scientific name,family
286472,Clusiidae,scientific name,family
286473,Acartophthalmidae,scientific name,family
286474,Odiniidae,scientific name,family
286476,Opomyzidae,scientific name,family
286478,Anthomyzidae,scientific name,family
286480,Aulacigastridae,scientific name,family
286481,Periscelididae,scientific name,family
286482,Neurochaetidae,scientific name,family
286483,Teratomyzidae,scientific name,family
286484,Xenasteiidae,scientific name,family
286485,Asteiidae,scientific name,family
286514,Tanypezidae,scientific name,family
286515,Strongylophthalmyiidae,scientific name,family
286516,Somatiidae,scientific name,family
286517,Nothybidae,scientific name,family
286518,Megamerinidae,scientific name,family
286519,Syringogastridae,scientific name,family
286673,Halechiniscidae,scientific name,family
287131,Megalopygidae,scientific name,family
287132,Heterogynidae,scientific name,family
287133,Epipyropidae,scientific name,family
287134,Somabrachyidae,scientific name,family
287164,Himantopteridae,scientific name,family
287182,Lacturidae,scientific name,family
287716,Sphaerulariidae,scientific name,family
288501,Nothotylenchidae,scientific name,family
288509,Ecphyadophoridae,scientific name,family
288541,Haliplectidae,scientific name,family
288630,Diphterophoridae,scientific name,family
288644,Enoplometopidae,scientific name,family
288648,Thaumastochelidae,scientific name,family
288652,Glypheidae,scientific name,family
288658,Thalassinidae,scientific name,family
288661,Pomatochelidae,scientific name,family
288905,Candonidae,scientific name,family
289258,Melaspileaceae,scientific name,family
289413,Proctophyllodidae,scientific name,family
289445,Hesperentomidae,scientific name,family
289456,Fujientomidae,scientific name,family
290167,Eohypsibiidae,scientific name,family
290634,Georissidae,scientific name,family
290639,Spercheidae,scientific name,family
290654,Epimetopidae,scientific name,family
290882,Massarinaceae,scientific name,family
290895,Herpomycetaceae,scientific name,family
291023,Arctomiaceae,scientific name,family
291025,Calycidiaceae,scientific name,family
291026,Cetradoniaceae,scientific name,family
291241,Tisbidae,scientific name,family
291244,Anticomidae,scientific name,family
291293,Bromeliophryidae,scientific name,family
291294,Tetrahymenidae,scientific name,family
291295,Turaniellidae,scientific name,family
291296,Glaucomidae,scientific name,family
291371,Atelecyclidae,scientific name,family
291484,Hepeviridae,scientific name,family
291600,Phlyctidaceae,scientific name,family
291601,Vezdaeaceae,scientific name,family
291609,Gloeoheppiaceae,scientific name,family
291848,Ferreiraellidae,scientific name,family
291850,Hanleyidae,scientific name,family
291854,Nierstraszellidae,scientific name,family
291856,Leptochitonidae,scientific name,family
291863,Callochitonidae,scientific name,family
291873,Callistoplacidae,scientific name,family
291879,Loricidae,scientific name,family
291903,Schizoplacidae,scientific name,family
291921,Hemiarthridae,scientific name,family
291924,Choriplacidae,scientific name,family
291926,Cryptoplacidae,scientific name,family
292182,Odontotremataceae,scientific name,family
292440,Hydrophiidae,scientific name,family
292489,Solorinellaceae,scientific name,family
292490,Megasporaceae,scientific name,family
292493,Vibrisseaceae,scientific name,family
292495,Cryptomycetaceae,scientific name,family
292496,Carbomycetaceae,scientific name,family
292497,Karstenellaceae,scientific name,family
292567,Chadefaudiellaceae,scientific name,family
292628,Anaerolineaceae,scientific name,family
292638,Globuloviridae,scientific name,family
293316,Atollidae,scientific name,family
293596,Hemicycliophoridae,scientific name,family
293660,Petermanniaceae,scientific name,family
293715,Drilonematidae,scientific name,family
293814,Pseudourostylidae,scientific name,family
293841,Rhabdolaimidae,scientific name,family
293848,Microlaimidae,scientific name,family
293852,Aulolaimidae,scientific name,family
294118,Hyperiidae,scientific name,family
294121,Paranebaliidae,scientific name,family
295214,Epipygidae,scientific name,family
295809,Kateretidae,scientific name,family
295929,Cyclaxyridae,scientific name,family
295945,Lymexylidae,scientific name,family
295956,Boridae,scientific name,family
295957,Pythidae,scientific name,family
295958,Salpingidae,scientific name,family
296192,Trouessartiidae,scientific name,family
296195,Bogatiidae,scientific name,family
296201,Cheyletidae,scientific name,family
296205,Penthaleidae,scientific name,family
296211,Holothyridae,scientific name,family
296219,Paramegistidae,scientific name,family
296227,Polyaspididae,scientific name,family
296236,Epicriidae,scientific name,family
296247,Davacaridae,scientific name,family
296276,Diplogyniidae,scientific name,family
296279,Klinckowstroemiidae,scientific name,family
297017,Limnocharidae,scientific name,family
297306,Neothyridae,scientific name,family
297309,Nuttalliellidae,scientific name,family
297383,Schizorhynchidae,scientific name,family
297398,Cicerinidae,scientific name,family
297431,Solenopharyngidae,scientific name,family
297443,Malletiidae,scientific name,family
297907,Prionoglarididae,scientific name,family
297910,Troctopsocidae,scientific name,family
297917,Electrentomidae,scientific name,family
297920,Sphaeropsocidae,scientific name,family
297955,Dasydemellidae,scientific name,family
297986,Calopsocidae,scientific name,family
297989,Pseudocaeciliidae,scientific name,family
298024,Psilopsocidae,scientific name,family
298051,Bryopsocidae,scientific name,family
298413,Pseudocyclopidae,scientific name,family
298423,Anchimolgidae,scientific name,family
298428,Anthessiidae,scientific name,family
298434,Lichomolgidae,scientific name,family
298437,Mytilicolidae,scientific name,family
298442,Pseudanthessiidae,scientific name,family
298445,Rhynchomolgidae,scientific name,family
298449,Sabelliphilidae,scientific name,family
298452,Synapticolidae,scientific name,family
298455,Vahiniidae,scientific name,family
298458,Xarifiidae,scientific name,family
298464,Canthocamptidae,scientific name,family
298467,Ectinosomatidae,scientific name,family
298470,Asterocheridae,scientific name,family
298477,Cancerillidae,scientific name,family
298480,Dinopontiidae,scientific name,family
298483,Dirivultidae,scientific name,family
298486,Ecbathyriontidae,scientific name,family
298489,Entomolepidae,scientific name,family
298491,Hatschekiidae,scientific name,family
298494,Lernaeopodidae,scientific name,family
298499,Nanaspididae,scientific name,family
298502,Pennellidae,scientific name,family
298505,Pontoeciellidae,scientific name,family
298511,Ridgewayiidae,scientific name,family
299071,Ajellomycetaceae,scientific name,family
299202,Coccodiscidae,scientific name,family
299319,Denticipitidae,scientific name,family
300023,Vialaeaceae,scientific name,family
300225,Triodontidae,scientific name,family
300232,Echinosteliidae,scientific name,family
300237,Cribrariaceae,scientific name,family
300487,Beaniidae,scientific name,family
300492,Lanceoporidae,scientific name,family
300498,Cleidochasmatidae,scientific name,family
300507,Savignyellidae,scientific name,family
300513,Onychocellidae,scientific name,family
300514,Steginoporellidae,scientific name,family
301278,Hebridae,scientific name,family
301453,Capparaceae,scientific name,family
301454,Cleomaceae,scientific name,family
301900,Apodanthaceae,scientific name,family
302101,Rzehakinidae,scientific name,family
302487,Neoverrucidae,scientific name,family
302773,Polycentridae,scientific name,family
302780,Polymastigidae,scientific name,family
303454,Diadesmidaceae,scientific name,family
303732,Aracanidae,scientific name,family
303968,Acestrorhynchidae,scientific name,family
304466,Platythelphusidae,scientific name,family
305557,Braulidae,scientific name,family
305558,Carnidae,scientific name,family
305559,Milichiidae,scientific name,family
305560,Tethinidae,scientific name,family
305692,Cylindrophiidae,scientific name,family
306054,Enteromonadidae,scientific name,family
307025,Olipiidae,scientific name,family
307032,Eremobatidae,scientific name,family
307228,Odinellidae,scientific name,family
307581,Chaetosphaerellaceae,scientific name,family
307582,Scortechiniaceae,scientific name,family
307583,Bertiaceae,scientific name,family
307603,Poeobiidae,scientific name,family
307623,Tubulinosematidae,scientific name,family
307667,Aporometridae,scientific name,family
307708,Cintractiaceae,scientific name,family
307842,Haemopidae,scientific name,family
308517,Asterolecaniidae,scientific name,family
308568,Clavidae,scientific name,family
308572,Plumulariidae,scientific name,family
308575,Halopterididae,scientific name,family
308582,Aglaopheniidae,scientific name,family
308586,Haleciidae,scientific name,family
308592,Kirchenpaueriidae,scientific name,family
308595,Malagazziidae,scientific name,family
308660,Lafoeidae,scientific name,family
308664,Hebellidae,scientific name,family
308676,Anoplostomatidae,scientific name,family
308925,Diversisporaceae,scientific name,family
309553,Haploposthiidae,scientific name,family
309607,Nesameletidae,scientific name,family
309613,Oniscigastridae,scientific name,family
309626,Siphlaenigmatidae,scientific name,family
309629,Metropodidae,scientific name,family
309645,Prosopistomatidae,scientific name,family
309664,Ichthybotidae,scientific name,family
310808,Stauraconidae,scientific name,family
310837,Zelinkaderidae,scientific name,family
310841,Pliciloricidae,scientific name,family
311329,Cephalobaenidae,scientific name,family
311384,Pseudokeronopsidae,scientific name,family
311388,Loxocephalidae,scientific name,family
311552,Diplodactylidae,scientific name,family
312193,Mycoblastaceae,scientific name,family
312688,Neotylenchidae,scientific name,family
313275,Rosalinidae,scientific name,family
313556,Cochliopodiidae,scientific name,family
313616,Stainforthiidae,scientific name,family
314013,Botrydiaceae,scientific name,family
314075,Eucopiidae,scientific name,family
314081,Phronimidae,scientific name,family
314085,Tanaididae,scientific name,family
314091,Kalliapseudidae,scientific name,family
314187,Mycetopodidae,scientific name,family
314190,Iridinidae,scientific name,family
315429,Meloidogynidae,scientific name,family
315489,Odontasteridae,scientific name,family
315599,Micruropodidae,scientific name,family
315604,Pontoporeiidae,scientific name,family
315608,Acanthogammaridae,scientific name,family
315609,Anisogammaridae,scientific name,family
315623,Pontogammaridae,scientific name,family
315662,Eulimnogammaridae,scientific name,family
315681,Baikalogammaridae,scientific name,family
315682,Macrohectopidae,scientific name,family
315689,Pallaseidae,scientific name,family
315696,Pachyschesidae,scientific name,family
315703,Gammarellidae,scientific name,family
315838,Aulacidae,scientific name,family
316123,Ariommatidae,scientific name,family
316148,Tetragonuridae,scientific name,family
316168,Apolemiidae,scientific name,family
316171,Athorybiidae,scientific name,family
316185,Rhizophysidae,scientific name,family
316195,Pyrostephidae,scientific name,family
316198,Clausophyidae,scientific name,family
316207,Abylidae,scientific name,family
316220,Rhodaliidae,scientific name,family
316227,Erennidae,scientific name,family
316606,Segniliparaceae,scientific name,family
317507,Haustoriidae,scientific name,family
317514,Liljeborgiidae,scientific name,family
317518,Ampeliscidae,scientific name,family
317521,Stenothoidae,scientific name,family
317534,Stegocephalidae,scientific name,family
317541,Phoxocephalidae,scientific name,family
317544,Urothoidae,scientific name,family
317557,Transvenidae,scientific name,family
317561,Arhythmacanthidae,scientific name,family
317662,Phrynichidae,scientific name,family
317909,Aberrantidae,scientific name,family
318185,Amphibulimidae,scientific name,family
318189,Ferussaciidae,scientific name,family
318200,Thyrophorellidae,scientific name,family
318203,Discidae,scientific name,family
318477,Dracunculidae,scientific name,family
318509,Microchlamyiidae,scientific name,family
318510,Microcoryciidae,scientific name,family
318512,Arcellidae,scientific name,family
318521,Centropyxidae,scientific name,family
318523,Heleoperidae,scientific name,family
318530,Hyalospheniidae,scientific name,family
318533,Trigonopyxidae,scientific name,family
318542,Plagiopyxidae,scientific name,family
319511,Santiidae,scientific name,family
319671,Clistosaccidae,scientific name,family
319783,Nolidae,scientific name,family
319804,Tonnidae,scientific name,family
319807,Ficidae,scientific name,family
319958,Linhomoeidae,scientific name,family
320094,Axonolaimidae,scientific name,family
320143,Tripyloididae,scientific name,family
320451,Homalonychidae,scientific name,family
320583,Conexibacteraceae,scientific name,family
320584,Zodariidae,scientific name,family
320599,Solirubrobacteraceae,scientific name,family
320796,Thermoleophilaceae,scientific name,family
321065,Cathetocephalidae,scientific name,family
321367,Stephanuridae,scientific name,family
321373,Diaphanocephalidae,scientific name,family
322145,Cougourdellidae,scientific name,family
322152,Culicosporidae,scientific name,family
322632,Aturidae,scientific name,family
322634,Feltriidae,scientific name,family
322636,Limnesiidae,scientific name,family
322638,Pionidae,scientific name,family
322639,Pontarachnidae,scientific name,family
322640,Unionicolidae,scientific name,family
323297,Monobrachidae,scientific name,family
323305,Melicertidae,scientific name,family
323324,Proboscidactylidae,scientific name,family
323335,Cepheidae,scientific name,family
323542,Tristiridae,scientific name,family
323619,Cooloolidae,scientific name,family
323691,Dericorythidae,scientific name,family
323817,Eustichiaceae,scientific name,family
324090,Orthorrhynchiaceae,scientific name,family
324115,Regmatodontaceae,scientific name,family
324123,Serpotortellaceae,scientific name,family
324126,Siphogenerinoididae,scientific name,family
324686,Guttaviridae,scientific name,family
324794,Thomandersiaceae,scientific name,family
324870,Miraciidae,scientific name,family
324901,Marnaviridae,scientific name,family
325269,Pseudoparrellidae,scientific name,family
325674,Vampyrellidae,scientific name,family
326983,Rheobatrachidae,scientific name,family
326995,Valenciniidae,scientific name,family
327033,Echinoderidae,scientific name,family
327152,Anomochilidae,scientific name,family
327412,Macroveliidae,scientific name,family
327734,Plexechinidae,scientific name,family
328234,Subergorgiidae,scientific name,family
328320,Geoemydidae,scientific name,family
328861,Uranidae,scientific name,family
328962,Tricorythidae,scientific name,family
329146,Podocnemididae,scientific name,family
329894,Huntemannidae,scientific name,family
330541,Dajidae,scientific name,family
330841,Ampulicidae,scientific name,family
330848,Heterogynaidae,scientific name,family
330899,Hydnangiaceae,scientific name,family
331038,Anomalinidae,scientific name,family
331042,Nodosariidae,scientific name,family
331049,Osangulariidae,scientific name,family
331060,Alabaminidae,scientific name,family
331393,Corystidae,scientific name,family
331407,Parathelphusidae,scientific name,family
331534,Odontopharyngidae,scientific name,family
331538,Selachinematidae,scientific name,family
331546,Phanodermatidae,scientific name,family
331559,Ceramonematidae,scientific name,family
332161,Solibacteraceae,scientific name,family
332247,Trueperaceae,scientific name,family
332295,Challengeriidae,scientific name,family
332297,Medusettidae,scientific name,family
332307,Concharidae,scientific name,family
332900,Nicodamidae,scientific name,family
332902,Cycloctenidae,scientific name,family
332903,Miturgidae,scientific name,family
333135,Epizoanthidae,scientific name,family
333885,Omethidae,scientific name,family
334154,Gyrothyraceae,scientific name,family
334180,Brevianthaceae,scientific name,family
334449,Allocreadiidae,scientific name,family
334592,Mesoplophoridae,scientific name,family
334602,Crotoniidae,scientific name,family
334613,Hermanniellidae,scientific name,family
334626,Palaeacaridae,scientific name,family
334629,Otocepheidae,scientific name,family
334633,Atopochthoniidae,scientific name,family
334635,Pterochthoniidae,scientific name,family
334641,Archeonothridae,scientific name,family
334644,Trachytidae,scientific name,family
334649,Dinychidae,scientific name,family
334651,Deraiophoridae,scientific name,family
334654,Oplitidae,scientific name,family
335535,Cyamidae,scientific name,family
335724,Batillipedidae,scientific name,family
335928,Xanthobacteraceae,scientific name,family
335929,Erythrobacteraceae,scientific name,family
336669,Mimetidae,scientific name,family
336670,Malkaridae,scientific name,family
336671,Huttoniidae,scientific name,family
336672,Palpimanidae,scientific name,family
336677,Pararchaeidae,scientific name,family
336678,Archaeidae,scientific name,family
336679,Mecysmaucheniidae,scientific name,family
337342,Aspidodiadematidae,scientific name,family
337424,Fibulariidae,scientific name,family
337659,Heptapteridae,scientific name,family
337664,Spalacidae,scientific name,family
337669,Calomyscidae,scientific name,family
337673,Nesomyidae,scientific name,family
337677,Cricetidae,scientific name,family
337816,Cosmocercidae,scientific name,family
338190,Nitrosopumilaceae,scientific name,family
338260,Onychognathiidae,scientific name,family
338263,Mesognathariidae,scientific name,family
338264,Gnathostomulidae,scientific name,family
338265,Austrognathiidae,scientific name,family
338266,Haplognathiidae,scientific name,family
338275,Rastrognathiidae,scientific name,family
338285,Filinidae,scientific name,family
338293,Pterognathiidae,scientific name,family
338302,Problognathiidae,scientific name,family
338716,Pseudodiplogasteridae,scientific name,family
338911,Epiphanidae,scientific name,family
339961,Katablepharidaceae,scientific name,family
340079,Frontoniidae,scientific name,family
340080,Parameciidae,scientific name,family
340081,Urocentridae,scientific name,family
340082,Lembadionidae,scientific name,family
340083,Apofrondoniidae,scientific name,family
340178,Laonastidae,scientific name,family
340202,Urosporidae,scientific name,family
340705,Aggregatidae,scientific name,family
341067,Cichlidogyridae,scientific name,family
341075,Ancylodiscoididae,scientific name,family
342049,Psoquillidae,scientific name,family
342424,Lernaeidae,scientific name,family
342620,Processidae,scientific name,family
342635,Stylodactylidae,scientific name,family
343330,Kopriimonadaceae,scientific name,family
345244,Diarthrophallidae,scientific name,family
345467,Turtoniidae,scientific name,family
345470,Glauconomidae,scientific name,family
345489,Chambersiellidae,scientific name,family
347744,Xyloryctidae,scientific name,family
347801,Amphisbatidae,scientific name,family
347822,Autostichidae,scientific name,family
348845,Pandaridae,scientific name,family
348848,Sphyriidae,scientific name,family
348857,Cheliferidae,scientific name,family
348858,Cheiridiidae,scientific name,family
349670,Fredericellidae,scientific name,family
349673,Oncaeidae,scientific name,family
349984,Fursenkoinidae,scientific name,family
350066,Lophopodidae,scientific name,family
350069,Pectinatellidae,scientific name,family
352446,Orthodonellidae,scientific name,family
353630,Luciobliviidae,scientific name,family
353631,Mesogammaridae,scientific name,family
353632,Eoniphargidae,scientific name,family
354334,Perthiidae,scientific name,family
354340,Paramelitidae,scientific name,family
355668,Mesophelliaceae,scientific name,family
356134,Helicodiscidae,scientific name,family
